year,procode,deprivation_peers,patients_peers,attendances_peers,fte_staff_peers,diagnosis_peers,night_beds_peers,day_beds_peers,age_0_15_peers,age_60_74_peers,no_procedure_peers,operating_expenses_peers,urban_peers,sites_peers,sea_distance_peers,mff_payment_index_peers,degree_of_specialisation_peers,student_staff_peers,cc_gs_peers,non_type_1_ae_department_peers,absence_rate_peers,dto_cs_peers,name,postcode,open_date,close_date,MH_trust_flag,catchment_cat,age_00_04_cat,age_05_14_cat,age_15_24_cat,age_25_64_cat,age_65_74_cat,age_75_plus_cat,sex_m_cat,patients_admitted_cat
2015,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,242909,0.057881758,0.089988432,0.112420701,0.510664488,0.123190166,0.105854456,0.473807064,105904
2016,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,243852,0.056813149,0.090083329,0.106921411,0.514939389,0.125141479,0.106101242,0.472540721,108178
2017,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,246186,0.056262338,0.088989626,0.102138221,0.521569058,0.125185835,0.105854923,0.472037403,111480
2018,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,248214,0.054747113,0.086054775,0.098757524,0.52807255,0.125069496,0.107298541,0.47185896,114494
2019,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,248214,0.054747113,0.086054775,0.098757524,0.52807255,0.125069496,0.107298541,0.47185896,114494
2020,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,248214,0.054747113,0.086054775,0.098757524,0.52807255,0.125069496,0.107298541,0.47185896,114494
2021,RFS,22,139360,639535,3525.2,0.2,0.9,NA,0.1,0.23,0.48,-276754,0.67,54,45.4,1.03,-2132.48,0.02,193,1,0.05,226,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,S44 5BL,19930401,NA,0,248214,0.054747113,0.086054775,0.098757524,0.52807255,0.125069496,0.107298541,0.47185896,114494
2011,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RFW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEST MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,TW7 6AF,19930401,20150831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RGD,29.2,13450,50980,2462,0.02,0.9,NA,0,0.13,0.98,-158402,0.92,333,31.7,1.04,-3466.76,0.01,120,0,0.05,1220,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,LS15 8ZB,19930401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB23 3RE,19930401,NA,0,96926,3.10E-05,0.002238821,0.05887997,0.639126756,0.180343767,0.119379733,0.666064833,39827
2012,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB23 3RE,19930401,NA,0,99693,2.01E-05,0.002287021,0.061940156,0.627626814,0.186332039,0.121793907,0.65963508,40801
2013,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB23 3RE,19930401,NA,0,102276,4.89E-05,0.003578552,0.069752435,0.608353866,0.196918143,0.121348117,0.657250968,41262
2014,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB23 3RE,19930401,NA,0,102276,4.89E-05,0.003578552,0.069752435,0.608353866,0.196918143,0.121348117,0.657250968,41581
2015,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB23 3RE,19930401,NA,0,102276,4.89E-05,0.003578552,0.069752435,0.608353866,0.196918143,0.121348117,0.657250968,41998
2016,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB23 3RE,19930401,NA,0,102580,4.87E-05,0.003324235,0.066552934,0.606931176,0.20019497,0.122947943,0.652222655,42900
2017,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB2 0AY,19930401,NA,0,101399,5.92E-05,0.003126264,0.065375398,0.606682512,0.19984418,0.124912474,0.648142487,43291
2018,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB2 0AY,19930401,NA,0,99459,2.01E-05,0.002805176,0.060989956,0.607094381,0.20043435,0.128656029,0.650348385,43529
2019,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB2 0AY,19930401,NA,0,99459,2.01E-05,0.002805176,0.060989956,0.607094381,0.20043435,0.128656029,0.650348385,43529
2020,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB2 0AY,19930401,NA,0,99459,2.01E-05,0.002805176,0.060989956,0.607094381,0.20043435,0.128656029,0.650348385,43529
2021,RGM,14.8,51280,131485,1711.4,0.05,0.8,0.9,0,0.38,0.2,-172655,0.51,19,40.3,1.08,3.26,0.03,196,0,0.03,26,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,CB2 0AY,19930401,NA,0,99459,2.01E-05,0.002805176,0.060989956,0.607094381,0.20043435,0.128656029,0.650348385,43529
2011,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,469259,0.054381482,0.107058149,0.122898016,0.551944662,0.086306283,0.077411408,0.489282038,175336
2012,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,475024,0.056445569,0.107533514,0.120196032,0.545001937,0.091786941,0.079036007,0.488082707,177569
2013,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,484237,0.062865911,0.109378259,0.117516836,0.535708754,0.094069639,0.080460601,0.48710239,181685
2014,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,492778,0.06509828,0.11030322,0.114905698,0.530595928,0.096832651,0.082264224,0.485214437,186569
2015,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,498572,0.066183019,0.111317924,0.111913625,0.527378192,0.09974086,0.08346638,0.484630104,190922
2016,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,503805,0.066541618,0.11024305,0.10788301,0.528383005,0.102499975,0.084449341,0.483542244,193595
2017,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,NORTH WEST ANGLIA NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,510412,0.064726143,0.11172347,0.104292219,0.527536578,0.104923082,0.086798508,0.48211053,202055
2018,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,NORTH WEST ANGLIA NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,510714,0.062902133,0.116476149,0.101689008,0.524430503,0.105505234,0.088996973,0.48018852,200408
2019,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,NORTH WEST ANGLIA NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,510714,0.062902133,0.116476149,0.101689008,0.524430503,0.105505234,0.088996973,0.48018852,200408
2020,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,NORTH WEST ANGLIA NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,510714,0.062902133,0.116476149,0.101689008,0.524430503,0.105505234,0.088996973,0.48018852,200408
2021,RGN,17.6,271440,1118530,5516.3,0.22,0.8,0.9,0.11,0.23,0.46,-463007,0.61,39,26.1,1.07,77215.49,0.04,199,1,0.04,1804,NORTH WEST ANGLIA NHS FOUNDATION TRUST,PE3 9GZ,19930401,NA,0,510714,0.062902133,0.116476149,0.101689008,0.524430503,0.105505234,0.088996973,0.48018852,200408
2011,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,189984,0.057078491,0.107024802,0.119583754,0.490651844,0.111198838,0.114462271,0.476234841,79232
2012,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,189134,0.057726268,0.106379604,0.118582592,0.483895016,0.117287214,0.116129305,0.476947561,80175
2013,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,188474,0.059605038,0.107160669,0.117602428,0.476930505,0.121528699,0.11717266,0.476612159,81520
2014,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,188779,0.061617023,0.107363637,0.113248825,0.474899221,0.124256406,0.118614888,0.474041074,83836
2015,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,188565,0.062355156,0.107824888,0.111118182,0.472139581,0.1266725,0.119889693,0.473587357,84687
2016,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,189389,0.062141941,0.108205862,0.107450802,0.472498403,0.129057126,0.120645866,0.475275755,85937
2017,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,192261,0.060636322,0.108597167,0.105902913,0.472082222,0.130489283,0.122292093,0.477793208,87457
2018,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,195160,0.058961877,0.109284689,0.103315229,0.472140808,0.131671449,0.124625948,0.481256405,89436
2019,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,195160,0.058961877,0.109284689,0.103315229,0.472140808,0.131671449,0.124625948,0.481256405,89436
2020,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,195160,0.058961877,0.109284689,0.103315229,0.472140808,0.131671449,0.124625948,0.481256405,89436
2021,RGP,25,119830,532425,2768.1,0.19,0.9,1,0.12,0.24,0.4,-205625,0.72,50,1.5,1.02,26334.99,0.03,196,1,0.05,217,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NR31 6LA,19930401,NA,0,195160,0.058961877,0.109284689,0.103315229,0.472140808,0.131671449,0.124625948,0.481256405,89436
2011,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RGQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPSWICH HOSPITAL NHS TRUST,IP4 5PD,19930401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,226649,0.06574483,0.115588421,0.117622403,0.512117856,0.096510463,0.092416027,0.478899091,82454
2012,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,228334,0.06597791,0.113609887,0.118650748,0.506324069,0.10212233,0.093315056,0.477673058,83320
2013,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,230669,0.064633739,0.115715592,0.115152014,0.502768036,0.107010478,0.09472014,0.475564554,87085
2014,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,235533,0.064509007,0.115024222,0.112608424,0.500278093,0.110430386,0.097149869,0.474090679,91828
2015,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,239198,0.063696185,0.117873059,0.108378833,0.49763794,0.114156473,0.098257511,0.475012333,96580
2016,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,242972,0.062476335,0.119861548,0.104234233,0.497007886,0.116342624,0.100077375,0.477832837,99505
2017,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,246012,0.063009122,0.119949433,0.103438044,0.494386453,0.117242248,0.1019747,0.481395216,100443
2018,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,243211,0.061851643,0.119780766,0.101915621,0.492823104,0.118160774,0.105468091,0.482050565,100578
2019,RGR,14,145445,933485,3417.5,0.18,0.8,NA,0.15,0.23,0.49,-254415,0.5,44,28.6,1.04,-3466.87,0.03,192,1,0.04,458,WEST SUFFOLK NHS FOUNDATION TRUST,IP33 2QZ,19930401,NA,0,243211,0.061851643,0.119780766,0.101915621,0.492823104,0.118160774,0.105468091,0.482050565,100578
